Tarih,Yıl,Ay,Bölge,Toplam_Üretim_MWh,Toplam_Tüketim_MWh,Yenilenebilir_Oranı,Pik_Talep_MW,Önerilen_Enerji_Türü
2015-05-15,2015,5,İç Anadolu,39223.20465492188,40776.801666815205,0.37720138998874553,3550.259622638384,Karma Enerji Üretimi
2019-01-15,2019,1,Marmara,22490.040265775577,22466.256966427798,0.3384837767278409,7938.340039983235,Termik (Kömür/Doğalgaz)
2019-01-15,2019,1,Karadeniz,43327.994673403016,43216.27004507153,0.5948170603957255,7222.746992675352,Yenilenebilir (Güneş/Rüzgar/Hidro)
2020-07-15,2020,7,Karadeniz,39090.776934979905,39243.86140808005,0.37452307966240145,6051.668916554592,Karma Enerji Üretimi
2021-04-15,2021,4,Marmara,19501.459940819528,19159.552401978046,0.5449428309551199,5380.0906468438325,Karma Enerji Üretimi
2023-02-15,2023,2,Akdeniz,27915.880153866226,26918.150249856284,0.6060388140735233,4729.387303689287,Yenilenebilir (Güneş/Rüzgar/Hidro)
2021-10-15,2021,10,Marmara,22123.00405124419,22150.356441317606,0.2916899211233391,4922.556638224063,Termik (Kömür/Doğalgaz)
2018-04-15,2018,4,İç Anadolu,16735.280296901892,17520.33669724393,0.6035143539853702,7638.761415976065,Yenilenebilir (Güneş/Rüzgar/Hidro)
2020-08-15,2020,8,Karadeniz,33329.42966552975,33032.89262974855,0.5859445211466882,7500.115616990056,Yenilenebilir (Güneş/Rüzgar/Hidro)
2022-12-15,2022,12,Marmara,39713.71152663884,41520.9257146668,0.5784793130200907,3007.8255259573643,Yenilenebilir (Güneş/Rüzgar/Hidro)
2023-12-15,2023,12,Ege,35181.089826266936,36224.84731470414,0.3501871595169996,6124.370498034994,Karma Enerji Üretimi
2019-07-15,2019,7,Karadeniz,39090.776934979905,39243.86140808005,0.37452307966240145,6051.668916554592,Karma Enerji Üretimi
2016-07-15,2016,7,Marmara,35541.935176616375,34342.81048946714,0.6143708737975371,7112.686214615845,Yenilenebilir (Güneş/Rüzgar/Hidro)
2023-02-15,2023,2,İç Anadolu,36167.57587931474,36848.99115955055,0.3998211548080486,3834.301008493764,Karma Enerji Üretimi
2016-03-15,2016,3,Karadeniz,15165.663513708072,15644.081701258045,0.5327429375390469,6645.035840204937,Karma Enerji Üretimi
2024-06-15,2024,6,İç Anadolu,19784.76787624075,19113.00104004581,0.27819677825725786,3928.233524506215,Termik (Kömür/Doğalgaz)
2023-03-15,2023,3,Karadeniz,23677.343159179636,24624.633840829447,0.2964555840802102,7779.594144776596,Termik (Kömür/Doğalgaz)
2025-12-15,2025,12,Karadeniz,24414.804246732467,23783.68309018664,0.33596505481455835,5124.254214340435,Termik (Kömür/Doğalgaz)
2015-02-15,2015,2,Doğu Anadolu,31401.30838029839,30411.710137626393,0.6378338511058235,6875.664116805572,Yenilenebilir (Güneş/Rüzgar/Hidro)
2020-11-15,2020,11,Marmara,20259.08827072979,20644.020856230414,0.3303734754636226,5679.138422365406,Termik (Kömür/Doğalgaz)
2016-04-15,2016,4,Doğu Anadolu,42226.99421778279,41168.33065877442,0.41415316921425194,6777.755692715244,Karma Enerji Üretimi
2016-05-15,2016,5,Karadeniz,15208.563915935722,15224.909019753202,0.4169644012595116,4110.539052353652,Karma Enerji Üretimi
2024-12-15,2024,12,Akdeniz,29217.63660348308,29849.89782140658,0.35837707932654617,4011.270902622675,Karma Enerji Üretimi
2021-11-15,2021,11,Doğu Anadolu,20583.04253538832,21205.974547245904,0.4332747546951571,5414.844360426776,Karma Enerji Üretimi
2023-03-15,2023,3,Doğu Anadolu,24419.001521320584,25367.444507819804,0.49117715059178463,7133.536798707437,Karma Enerji Üretimi
2019-08-15,2019,8,İç Anadolu,16302.375985644576,16519.44436443853,0.6305613368826628,6008.059100731656,Yenilenebilir (Güneş/Rüzgar/Hidro)
2017-11-15,2017,11,Marmara,16832.338795645912,16456.771693719154,0.5724805119172245,6741.298451918292,Yenilenebilir (Güneş/Rüzgar/Hidro)
2020-03-15,2020,3,Marmara,20011.257237028498,19346.12150067854,0.2646685707734172,6682.010075328202,Termik (Kömür/Doğalgaz)
2015-04-15,2015,4,Doğu Anadolu,42226.99421778279,41168.33065877442,0.41415316921425194,6777.755692715244,Karma Enerji Üretimi
2022-06-15,2022,6,İç Anadolu,39825.5676631891,40879.06462167067,0.4794115805822293,7780.2357180596655,Karma Enerji Üretimi
2020-10-15,2020,10,Doğu Anadolu,44824.18083663503,45549.61174786133,0.47311336694801,6653.25255119623,Karma Enerji Üretimi
2020-10-15,2020,10,İç Anadolu,37307.81748529679,37331.1947856967,0.5036416125505325,3354.6610806688673,Karma Enerji Üretimi
2021-07-15,2021,7,Doğu Anadolu,29926.195564383066,29042.415483342666,0.4864521213034066,3930.6794887667397,Karma Enerji Üretimi
2022-11-15,2022,11,Karadeniz,31392.90948233542,32859.0690944528,0.27066748866318446,5523.977991522641,Termik (Kömür/Doğalgaz)
2021-01-15,2021,1,Doğu Anadolu,15526.570900998868,15205.650050064716,0.5592567495674686,5589.802638562895,Yenilenebilir (Güneş/Rüzgar/Hidro)
2017-03-15,2017,3,Karadeniz,38590.35043246656,37005.87310201805,0.41703231031397137,7395.591537810824,Karma Enerji Üretimi
2023-02-15,2023,2,Güneydoğu Anadolu,43402.01186770187,41691.56377227581,0.31193144503908793,7723.681293915398,Termik (Kömür/Doğalgaz)
2018-10-15,2018,10,Doğu Anadolu,44824.18083663503,45549.61174786133,0.47311336694801,6653.25255119623,Karma Enerji Üretimi
2014-05-15,2014,5,Ege,39110.162306973434,37884.332720090206,0.6070235993959912,5696.711209578254,Yenilenebilir (Güneş/Rüzgar/Hidro)
2016-01-15,2016,1,Akdeniz,42881.27967382757,43124.686222870165,0.47864507578795995,4399.895468301421,Karma Enerji Üretimi
2017-04-15,2017,4,Marmara,33232.103846365775,33274.270437941406,0.3422679246871035,3882.6401600275412,Termik (Kömür/Doğalgaz)
2020-10-15,2020,10,Marmara,22123.00405124419,22150.356441317606,0.2916899211233391,4922.556638224063,Termik (Kömür/Doğalgaz)
2022-10-15,2022,10,Doğu Anadolu,34449.54022356287,32982.352985962425,0.40018757138660016,7019.072725967234,Karma Enerji Üretimi
2013-07-15,2013,7,Marmara,16223.254246642917,16370.712179299768,0.521025744736913,3082.9391446392806,Karma Enerji Üretimi
2019-09-15,2019,9,İç Anadolu,32969.355245316314,31699.81416399707,0.2875429139293425,7548.134097182962,Termik (Kömür/Doğalgaz)
2019-01-15,2019,1,Ege,18975.740182255453,19662.689458037356,0.6191028762053578,5435.30959409468,Yenilenebilir (Güneş/Rüzgar/Hidro)
2014-02-15,2014,2,İç Anadolu,17833.288822677852,18159.65008736188,0.2784754593840916,4594.878151468806,Termik (Kömür/Doğalgaz)
2020-03-15,2020,3,Karadeniz,23677.343159179636,24624.633840829447,0.2964555840802102,7779.594144776596,Termik (Kömür/Doğalgaz)
2020-11-15,2020,11,Doğu Anadolu,23241.945765585588,22996.92005225012,0.41873127141553257,5055.105376327729,Karma Enerji Üretimi
2018-12-15,2018,12,Güneydoğu Anadolu,42193.12360033233,40670.987135749594,0.46296827291008685,5055.478013003532,Karma Enerji Üretimi
2022-08-15,2022,8,Marmara,17070.22777838449,17822.656995001897,0.4527681751847339,5047.0603590850915,Karma Enerji Üretimi
2019-02-15,2019,2,Doğu Anadolu,16558.69732662805,17032.73673210928,0.33054551285438977,4293.104174440194,Termik (Kömür/Doğalgaz)
2013-02-15,2013,2,Doğu Anadolu,31401.30838029839,30411.710137626393,0.6378338511058235,6875.664116805572,Yenilenebilir (Güneş/Rüzgar/Hidro)
2020-10-15,2020,10,Doğu Anadolu,29461.231743362478,28565.898172127265,0.4943120284303073,4403.416077579872,Karma Enerji Üretimi
2015-08-15,2015,8,Karadeniz,34558.837785078016,33605.94456440601,0.5348716885390143,4186.245437484,Karma Enerji Üretimi
2017-05-15,2017,5,Ege,26815.932169624753,27221.477495040264,0.29263721212319627,6289.226523015181,Termik (Kömür/Doğalgaz)
2018-07-15,2018,7,Karadeniz,39090.776934979905,39243.86140808005,0.37452307966240145,6051.668916554592,Karma Enerji Üretimi
2015-01-15,2015,1,Güneydoğu Anadolu,28682.099526511076,29500.044057235365,0.32986951286334387,5571.1721920680575,Termik (Kömür/Doğalgaz)
2015-08-15,2015,8,Güneydoğu Anadolu,19020.456853519223,18124.17997613793,0.5520549022694476,6101.547756767323,Yenilenebilir (Güneş/Rüzgar/Hidro)
2019-02-15,2019,2,Karadeniz,35764.84025082395,34199.38385918858,0.4537688512599159,7983.484269264884,Karma Enerji Üretimi
2017-10-15,2017,10,Karadeniz,30988.73359654006,30444.36614387889,0.38320076522327917,6347.434775990951,Karma Enerji Üretimi
2015-09-15,2015,9,Akdeniz,26896.283469638103,27224.65131935826,0.594945483498698,7747.603118288211,Yenilenebilir (Güneş/Rüzgar/Hidro)
2015-02-15,2015,2,Karadeniz,22763.399448000506,23133.35541579563,0.3746844304357644,5600.340105889054,Karma Enerji Üretimi
2018-05-15,2018,5,Akdeniz,41122.60351011777,42283.846139911875,0.4768065043946671,6692.246046256632,Karma Enerji Üretimi
2014-02-15,2014,2,İç Anadolu,17833.288822677852,18159.65008736188,0.2784754593840916,4594.878151468806,Termik (Kömür/Doğalgaz)
2016-08-15,2016,8,Güneydoğu Anadolu,39906.59593700975,39496.29040309117,0.5172340546282586,4024.921477079105,Karma Enerji Üretimi
2016-08-15,2016,8,İç Anadolu,36479.166865421925,37058.90816500703,0.2608383970013934,4109.860809664748,Termik (Kömür/Doğalgaz)
2016-02-15,2016,2,Akdeniz,29147.28565650475,28890.32585064816,0.38954730661719816,7647.64572123913,Karma Enerji Üretimi
2019-06-15,2019,6,Ege,34317.12760623392,34421.115823579166,0.26678048937265453,7842.443887971919,Termik (Kömür/Doğalgaz)
2019-02-15,2019,2,Doğu Anadolu,39419.10808518056,39873.29283409476,0.37250144831464466,6119.479181458192,Karma Enerji Üretimi
2017-02-15,2017,2,Doğu Anadolu,38015.64866793381,37642.83267459218,0.4419502481215636,6137.5273160918505,Karma Enerji Üretimi
2013-03-15,2013,3,Karadeniz,15165.663513708072,15644.081701258045,0.5327429375390469,6645.035840204937,Karma Enerji Üretimi
2019-02-15,2019,2,Ege,38422.84758205319,38268.38936301574,0.2732655182021903,7974.331585848836,Termik (Kömür/Doğalgaz)
2022-04-15,2022,4,Marmara,39208.96472651981,39050.81485915764,0.46863085681291794,5164.0800110473465,Karma Enerji Üretimi
2020-04-15,2020,4,Marmara,42452.7020522113,42592.91851824355,0.3131819291341392,6479.495590844012,Termik (Kömür/Doğalgaz)
2019-09-15,2019,9,Akdeniz,41585.873413952235,41972.80640428994,0.40661027927113175,5063.109204243119,Karma Enerji Üretimi
2021-04-15,2021,4,Doğu Anadolu,28321.312476066087,28678.824642283096,0.44555913271698055,5008.894003271621,Karma Enerji Üretimi
2021-04-15,2021,4,Doğu Anadolu,32086.19338701311,31314.65450236228,0.42479835426624835,5967.804676893929,Karma Enerji Üretimi
2018-12-15,2018,12,Ege,33306.75448432924,32092.237278800236,0.5505500344116183,6284.7757813356975,Yenilenebilir (Güneş/Rüzgar/Hidro)
2019-08-15,2019,8,Akdeniz,36793.85145339015,38603.409682714904,0.28967123983488635,5007.4715793064415,Termik (Kömür/Doğalgaz)
2017-06-15,2017,6,Güneydoğu Anadolu,42445.377032043005,41861.30274865262,0.4822353401112174,6161.321439597652,Karma Enerji Üretimi
2019-08-15,2019,8,İç Anadolu,19802.14904863719,19726.024586502655,0.25373264793083733,4233.3943226081155,Termik (Kömür/Doğalgaz)
2014-06-15,2014,6,Doğu Anadolu,32509.683355526162,31136.912031098695,0.6397579230664666,7931.0537223980145,Yenilenebilir (Güneş/Rüzgar/Hidro)
2023-04-15,2023,4,Marmara,32683.619684540914,33053.89791876891,0.5050752987583742,4210.110399904386,Karma Enerji Üretimi
2014-05-15,2014,5,Marmara,42890.92957027719,44212.48652018364,0.5033615026041693,7357.302950938589,Karma Enerji Üretimi
2014-05-15,2014,5,Güneydoğu Anadolu,30563.71865230098,31184.22008637651,0.3954518409517176,7858.910413604804,Karma Enerji Üretimi
2019-08-15,2019,8,İç Anadolu,19802.14904863719,19726.024586502655,0.25373264793083733,4233.3943226081155,Termik (Kömür/Doğalgaz)
2021-01-15,2021,1,Marmara,33377.204050344575,34624.50547108987,0.5395892221864376,3602.7920820184513,Karma Enerji Üretimi
2021-03-15,2021,3,Ege,39333.713098004126,39868.47344259425,0.4052662824507982,6370.651477680314,Karma Enerji Üretimi
2023-07-15,2023,7,Doğu Anadolu,29926.195564383066,29042.415483342666,0.4864521213034066,3930.6794887667397,Karma Enerji Üretimi
2018-01-15,2018,1,Akdeniz,42021.055920337756,41692.11898941348,0.36073111889402065,5961.751642966811,Karma Enerji Üretimi
2016-01-15,2016,1,Güneydoğu Anadolu,23658.916597207673,23851.117427721983,0.31174508610968094,5405.700509274087,Termik (Kömür/Doğalgaz)
2018-01-15,2018,1,Ege,44629.48691208173,42577.0178297974,0.5968125984489794,5893.377042861966,Yenilenebilir (Güneş/Rüzgar/Hidro)
2015-03-15,2015,3,Marmara,26160.542573783496,26883.65387652715,0.3863214161012072,7653.786628017823,Karma Enerji Üretimi
2021-02-15,2021,2,Ege,24566.004549634163,24767.934027914685,0.39846896937505105,6005.370834001165,Karma Enerji Üretimi
2019-05-15,2019,5,İç Anadolu,43695.041948984406,44732.83572196398,0.39130056340082564,4482.677906438276,Karma Enerji Üretimi
2020-08-15,2020,8,Akdeniz,15372.121088319444,15324.110826648024,0.37050610430400016,5991.787421488794,Karma Enerji Üretimi
2018-03-15,2018,3,Karadeniz,15363.623239316797,14966.014909284297,0.6403495019640215,7007.685559414947,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-12-15,2018,12,İç Anadolu,33017.83000081852,33069.600068637825,0.6177567892857669,5484.817414529151,Yenilenebilir (Güneş/Rüzgar/Hidro)
2024-12-15,2024,12,Akdeniz,29217.63660348308,29849.89782140658,0.35837707932654617,4011.270902622675,Karma Enerji Üretimi
2013-07-15,2013,7,Marmara,16223.254246642917,16370.712179299768,0.521025744736913,3082.9391446392806,Karma Enerji Üretimi
2022-08-15,2022,8,Akdeniz,38835.466334722456,39639.69632634917,0.2700904045855895,3364.5091768395177,Termik (Kömür/Doğalgaz)
2023-12-15,2023,12,Doğu Anadolu,42235.15541650602,42264.97194422557,0.3251681523261292,3384.8583469043706,Termik (Kömür/Doğalgaz)
2022-09-15,2022,9,Karadeniz,37627.44779046242,37225.56859075315,0.4862551335978551,6305.071271236602,Karma Enerji Üretimi
2016-09-15,2016,9,Ege,21236.58765438082,20231.103618984806,0.3225741740359189,5915.207804848461,Termik (Kömür/Doğalgaz)
2019-03-15,2019,3,Güneydoğu Anadolu,28631.320036798825,29617.259821084463,0.28923303231369785,5441.205685108891,Termik (Kömür/Doğalgaz)
2023-01-15,2023,1,Doğu Anadolu,37136.549545038186,37896.194110148004,0.4190914547575729,4732.620839763591,Karma Enerji Üretimi
2022-10-15,2022,10,Akdeniz,36429.79907204992,36290.33175319079,0.6183978084386303,6472.977136266427,Yenilenebilir (Güneş/Rüzgar/Hidro)
2015-01-15,2015,1,İç Anadolu,26955.142031921205,27267.417616662155,0.5040374603470575,3226.5200488602227,Karma Enerji Üretimi
2014-02-15,2014,2,Güneydoğu Anadolu,43184.96824692567,44890.02890604926,0.48915999152443407,7609.371175115584,Karma Enerji Üretimi
2020-04-15,2020,4,Marmara,19501.459940819528,19159.552401978046,0.5449428309551199,5380.0906468438325,Karma Enerji Üretimi
2018-12-15,2018,12,Güneydoğu Anadolu,42193.12360033233,40670.987135749594,0.46296827291008685,5055.478013003532,Karma Enerji Üretimi
2017-10-15,2017,10,Güneydoğu Anadolu,28956.168368511542,27682.50912992847,0.47491872635116394,7788.126422526901,Karma Enerji Üretimi
2019-11-15,2019,11,Akdeniz,23192.124299184372,23234.052798563025,0.36949022943550924,7703.396225576703,Karma Enerji Üretimi
2017-07-15,2017,7,Karadeniz,39090.776934979905,39243.86140808005,0.37452307966240145,6051.668916554592,Karma Enerji Üretimi
2017-08-15,2017,8,Karadeniz,43525.90686751231,42007.10469706252,0.4229339204170408,7718.079600837995,Karma Enerji Üretimi
2021-12-15,2021,12,Ege,34092.04110550221,32561.770002834066,0.3530428881334887,3297.6235017388585,Karma Enerji Üretimi
2015-06-15,2015,6,Ege,33881.95914405788,34545.19405232585,0.43181642590710934,6137.790400420317,Karma Enerji Üretimi
2022-06-15,2022,6,Güneydoğu Anadolu,20747.78837204477,21615.5419779707,0.2907214731798148,5529.789538674659,Termik (Kömür/Doğalgaz)
2022-09-15,2022,9,Akdeniz,26128.230244732957,27178.428845260463,0.5726774078778958,7924.292013812379,Yenilenebilir (Güneş/Rüzgar/Hidro)
2018-08-15,2018,8,Akdeniz,36793.85145339015,38603.409682714904,0.28967123983488635,5007.4715793064415,Termik (Kömür/Doğalgaz)
2018-12-15,2018,12,Güneydoğu Anadolu,17427.578491537566,17258.496436557056,0.31940980599460345,6474.755444512309,Termik (Kömür/Doğalgaz)
2015-08-15,2015,8,Karadeniz,30609.231027113798,31442.776683670625,0.4580654004447974,7260.907501592701,Karma Enerji Üretimi
2015-08-15,2015,8,Marmara,44899.10511221716,45147.98850985734,0.5575949660722042,7723.82864941214,Yenilenebilir (Güneş/Rüzgar/Hidro)
2024-02-15,2024,2,Karadeniz,22526.791370733074,22923.3221174055,0.5326519479514839,6050.037085397429,Karma Enerji Üretimi
2015-12-15,2015,12,Ege,36845.6626861081,36829.05014188563,0.5253609585710944,5174.1366930187305,Karma Enerji Üretimi
2018-10-15,2018,10,Akdeniz,38658.448940172195,38725.208433841486,0.42607959918219623,3737.26263353142,Karma Enerji Üretimi
2022-03-15,2022,3,Güneydoğu Anadolu,22761.34926466323,22612.042367993905,0.5393791271400004,3045.270807901855,Karma Enerji Üretimi
2021-08-15,2021,8,Doğu Anadolu,42086.84985575962,43569.4175348706,0.5171218732905627,5966.107850536921,Karma Enerji Üretimi
2021-01-15,2021,1,İç Anadolu,35326.2680237686,34661.65324575,0.559596551261105,6864.6074093805755,Yenilenebilir (Güneş/Rüzgar/Hidro)
2013-07-15,2013,7,Marmara,16223.254246642917,16370.712179299768,0.521025744736913,3082.9391446392806,Karma Enerji Üretimi
2014-01-15,2014,1,Karadeniz,34760.808948568345,33589.14175023213,0.27822749896017196,6212.096391031579,Termik (Kömür/Doğalgaz)
2017-11-15,2017,11,Doğu Anadolu,36977.16291630751,35923.09331013646,0.2624732540245139,4311.320221499125,Termik (Kömür/Doğalgaz)
2016-09-15,2016,9,Marmara,21393.141120752498,20390.08964759623,0.510666730150354,4842.631718618806,Karma Enerji Üretimi
2017-09-15,2017,9,Marmara,33715.77974029719,33553.16070829131,0.4846433852701897,3840.071038724317,Karma Enerji Üretimi
2022-09-15,2022,9,Ege,33169.136679702344,31899.435082407486,0.38488263022630087,3714.2098240716596,Karma Enerji Üretimi
2015-04-15,2015,4,Doğu Anadolu,17545.131422555758,18398.946958577784,0.39970831830244813,4853.2107353344545,Karma Enerji Üretimi
2021-03-15,2021,3,Karadeniz,39663.094818006764,39188.80355995036,0.560244740370131,7822.383269504058,Yenilenebilir (Güneş/Rüzgar/Hidro)
2021-01-15,2021,1,Akdeniz,22695.901873327435,23045.81503596893,0.32923905310389606,5826.651272858049,Termik (Kömür/Doğalgaz)
2019-07-15,2019,7,Doğu Anadolu,18951.863203636858,19380.13723771801,0.577114131942778,4067.5568315533596,Yenilenebilir (Güneş/Rüzgar/Hidro)
2023-09-15,2023,9,Ege,33169.136679702344,31899.435082407486,0.38488263022630087,3714.2098240716596,Karma Enerji Üretimi
2021-07-15,2021,7,İç Anadolu,28098.425693062985,28323.46271004335,0.4566793540905071,6793.881268786626,Karma Enerji Üretimi
2019-01-15,2019,1,Güneydoğu Anadolu,40518.481735234134,40766.54717811469,0.4593563645497466,3573.8443593460875,Karma Enerji Üretimi
2017-06-15,2017,6,İç Anadolu,39085.60345794034,37149.42782647992,0.3833996686764577,4990.843467954716,Karma Enerji Üretimi
2017-11-15,2017,11,Marmara,15996.093263740997,15321.983497455578,0.40876931048063847,3663.578770215302,Karma Enerji Üretimi
2021-03-15,2021,3,Ege,39333.713098004126,39868.47344259425,0.4052662824507982,6370.651477680314,Karma Enerji Üretimi
2022-05-15,2022,5,Ege,30643.789161644156,32106.441451411865,0.5529240828537756,3808.3571811848096,Yenilenebilir (Güneş/Rüzgar/Hidro)
2022-11-15,2022,11,İç Anadolu,23941.566259183295,22996.74807297039,0.5627295453379743,6220.746107379579,Yenilenebilir (Güneş/Rüzgar/Hidro)
2021-10-15,2021,10,Güneydoğu Anadolu,40696.116712437804,41514.79992906802,0.540822704646156,5810.363972012856,Karma Enerji Üretimi
2015-10-15,2015,10,Marmara,18841.375168733175,18185.51197405714,0.30553086905976407,6204.3737240160735,Termik (Kömür/Doğalgaz)
2018-05-15,2018,5,Karadeniz,20223.28006002253,19411.104335105596,0.5141210878805353,6821.86331110868,Karma Enerji Üretimi
2015-08-15,2015,8,Karadeniz,38997.48256119568,37743.88766762174,0.5110984431407499,4190.913905233632,Karma Enerji Üretimi
2018-05-15,2018,5,İç Anadolu,44982.411773119995,42950.16056290871,0.6408696736885269,5034.539803614353,Yenilenebilir (Güneş/Rüzgar/Hidro)
2013-11-15,2013,11,Marmara,41700.160254526985,41024.59746239694,0.4002331810559776,3469.909699204345,Karma Enerji Üretimi
2024-05-15,2024,5,Marmara,37286.44481003817,38173.55418570247,0.45857960966675204,3342.29359666789,Karma Enerji Üretimi
2016-01-15,2016,1,Güneydoğu Anadolu,23658.916597207673,23851.117427721983,0.31174508610968094,5405.700509274087,Termik (Kömür/Doğalgaz)
2016-07-15,2016,7,İç Anadolu,42981.85450062039,44555.26498426417,0.26808746804247574,3131.83487248626,Termik (Kömür/Doğalgaz)
2020-12-15,2020,12,Güneydoğu Anadolu,32809.82373625615,31202.57278566232,0.5044384185638169,7566.4347378811835,Karma Enerji Üretimi
2019-11-15,2019,11,Karadeniz,22778.902765973213,22618.66870368637,0.5990921001938407,7209.6678339590435,Yenilenebilir (Güneş/Rüzgar/Hidro)
2013-02-15,2013,2,Akdeniz,18661.147045343365,18652.146606380713,0.26375540844608736,7546.60201039391,Termik (Kömür/Doğalgaz)
2014-04-15,2014,4,Doğu Anadolu,42226.99421778279,41168.33065877442,0.41415316921425194,6777.755692715244,Karma Enerji Üretimi
2017-09-15,2017,9,Güneydoğu Anadolu,18851.828683623757,18105.50297689281,0.5397355268514965,5891.934585032046,Karma Enerji Üretimi
2014-05-15,2014,5,Güneydoğu Anadolu,30563.71865230098,31184.22008637651,0.3954518409517176,7858.910413604804,Karma Enerji Üretimi
2022-12-15,2022,12,Doğu Anadolu,42235.15541650602,42264.97194422557,0.3251681523261292,3384.8583469043706,Termik (Kömür/Doğalgaz)
2013-07-15,2013,7,Ege,30362.79174897843,29532.35656696535,0.50806911616378,3871.8321450249573,Karma Enerji Üretimi
2019-12-15,2019,12,Doğu Anadolu,43251.77134856775,43980.877905735986,0.5214679826690259,4809.599954189325,Karma Enerji Üretimi
2018-06-15,2018,6,İç Anadolu,21818.088817894546,20886.88389358859,0.4913794373525512,6341.063992775082,Karma Enerji Üretimi
2015-01-15,2015,1,İç Anadolu,26955.142031921205,27267.417616662155,0.5040374603470575,3226.5200488602227,Karma Enerji Üretimi
2016-02-15,2016,2,Marmara,25196.248913041985,25762.576865323936,0.27614253631957697,4576.451689153051,Termik (Kömür/Doğalgaz)
2016-04-15,2016,4,Ege,19550.246391982535,19182.158395505536,0.3493956559257863,6719.731462863385,Termik (Kömür/Doğalgaz)
2022-05-15,2022,5,Karadeniz,29966.869936078256,28504.79569189942,0.25361538763171687,4785.146719850061,Termik (Kömür/Doğalgaz)
2020-09-15,2020,9,İç Anadolu,32969.355245316314,31699.81416399707,0.2875429139293425,7548.134097182962,Termik (Kömür/Doğalgaz)
2016-04-15,2016,4,Ege,19550.246391982535,19182.158395505536,0.3493956559257863,6719.731462863385,Termik (Kömür/Doğalgaz)
2018-07-15,2018,7,Karadeniz,25376.491708588703,25683.332871995313,0.2682968135250051,7357.684030761881,Termik (Kömür/Doğalgaz)
2019-03-15,2019,3,Karadeniz,15363.623239316797,14966.014909284297,0.6403495019640215,7007.685559414947,Yenilenebilir (Güneş/Rüzgar/Hidro)
2019-09-15,2019,9,Akdeniz,41585.873413952235,41972.80640428994,0.40661027927113175,5063.109204243119,Karma Enerji Üretimi
2017-06-15,2017,6,İç Anadolu,39085.60345794034,37149.42782647992,0.3833996686764577,4990.843467954716,Karma Enerji Üretimi
2022-04-15,2022,4,Doğu Anadolu,32086.19338701311,31314.65450236228,0.42479835426624835,5967.804676893929,Karma Enerji Üretimi
2019-09-15,2019,9,Güneydoğu Anadolu,33212.687361562625,33648.795032468224,0.4866788649225302,6513.168865427582,Karma Enerji Üretimi
2015-03-15,2015,3,Güneydoğu Anadolu,33831.241592142535,33272.70678853829,0.3057088290653549,6970.12594635148,Termik (Kömür/Doğalgaz)
2022-03-15,2022,3,Doğu Anadolu,19028.245527068266,19899.61381613731,0.461863889578248,4209.466470564446,Karma Enerji Üretimi
2014-11-15,2014,11,Marmara,41700.160254526985,41024.59746239694,0.4002331810559776,3469.909699204345,Karma Enerji Üretimi
2017-02-15,2017,2,Ege,28359.157650079964,28401.178417684874,0.3936933477599063,5964.754257174637,Karma Enerji Üretimi
2021-10-15,2021,10,Güneydoğu Anadolu,29814.421213707858,29479.452629907,0.5030847514994403,6519.2854581716565,Karma Enerji Üretimi
2021-05-15,2021,5,Ege,30643.789161644156,32106.441451411865,0.5529240828537756,3808.3571811848096,Yenilenebilir (Güneş/Rüzgar/Hidro)
2015-07-15,2015,7,Marmara,35541.935176616375,34342.81048946714,0.6143708737975371,7112.686214615845,Yenilenebilir (Güneş/Rüzgar/Hidro)
2020-12-15,2020,12,Akdeniz,28687.09526866626,28311.446424677404,0.2984100001940772,5094.738950937377,Termik (Kömür/Doğalgaz)
2016-11-15,2016,11,Karadeniz,36271.815583527496,37617.38794789758,0.5356347728529711,7008.640415348959,Karma Enerji Üretimi
2017-06-15,2017,6,Güneydoğu Anadolu,33954.40581050005,33138.83314222241,0.5036022812398446,5699.926898579277,Karma Enerji Üretimi
2019-12-15,2019,12,Ege,33306.75448432924,32092.237278800236,0.5505500344116183,6284.7757813356975,Yenilenebilir (Güneş/Rüzgar/Hidro)
2016-07-15,2016,7,Ege,43889.76011576984,43195.740845751,0.5030487572535793,7660.140527550087,Karma Enerji Üretimi
2018-12-15,2018,12,Doğu Anadolu,41041.70070322351,42297.27057413764,0.5660121745228246,4523.395695490204,Yenilenebilir (Güneş/Rüzgar/Hidro)
2019-04-15,2019,4,İç Anadolu,41762.54066820703,43664.134004483596,0.5647613545021181,4577.034478740064,Yenilenebilir (Güneş/Rüzgar/Hidro)
2022-02-15,2022,2,Doğu Anadolu,44739.837046926616,44938.8502790217,0.6351073401012824,3378.0252030837537,Yenilenebilir (Güneş/Rüzgar/Hidro)
2021-08-15,2021,8,Doğu Anadolu,42086.84985575962,43569.4175348706,0.5171218732905627,5966.107850536921,Karma Enerji Üretimi
2022-09-15,2022,9,Ege,33169.136679702344,31899.435082407486,0.38488263022630087,3714.2098240716596,Karma Enerji Üretimi
2015-11-15,2015,11,Marmara,41700.160254526985,41024.59746239694,0.4002331810559776,3469.909699204345,Karma Enerji Üretimi
2015-01-15,2015,1,Marmara,40663.817520330216,41491.968123371254,0.43966953163493006,3489.1708032550073,Karma Enerji Üretimi
2021-06-15,2021,6,Marmara,27861.06062959301,26549.27765346052,0.44235605864120364,6312.17005850534,Karma Enerji Üretimi
